奂	3192
圜	2561
豢	2462
獾	1874
洹	1484
嬛	1305
缳	1211
萑	1187
鲩	1139
郇	1099
漶	1033
逭	1027
擐	987
锾	955
镮	925
澴	921
鹮	910
貆	903
峘	901
㬊	900
荁	900
𤩽	900
𬘫	900
黄	679676
皇	641205
晃	211816
慌	197125
荒	137253
恍	77784
谎	60314
惶	55102
凰	50389
煌	41447
簧	8330
徨	7981
蝗	7670
幌	7466
潢	4627
璜	3443
遑	3142
磺	3122
隍	2697
肓	2670
湟	2067
蟥	1459
篁	1310
鳇	978
滉	959
喤	921
癀	914
锽	910
艎	904
瑝	903
媓	902
㿠	900
𨱑	900
会	6825827
回	3609241
挥	469177
灰	203662
慧	172837
辉	166145
恢	165884
毁	151369
悔	146937
惠	106389
汇	102617
绘	40343
徽	33980
讳	22099
晖	20378
晦	17562
贿	15629
秽	13787
卉	10930
麾	9818
诲	9209
蕙	9073
彗	3739
诙	3511
喙	3014
荟	2901
烩	2866
虺	2338
蛔	2323
珲	2236
咴	1865
茴	1632
恚	1558
洄	1357
袆	1317
隳	1050
翚	1045
翙	1006
浍	992
蟪	956
硊	905
橞	904
哕	901
桧	901
溃	901
㧑	900
烠	900
𬤝	900
𬭬	900
混	339465
婚	307855
魂	292828
昏	198145
浑	176222
荤	7558
馄	3875
诨	2376
珲	2236
阍	1271
溷	1056
惛	913
碈	900
或	8968770
活	1318144
火	1181290
伙	519173
获	246641
惑	218712
货	162059
祸	101119
霍	91916
豁	27007
和	5026
夥	4648
嚯	3271
藿	1335
镬	1208
蠖	1090
攉	980
钬	965
嚄	964
锪	938
劐	922
濩	922
耠	922
漷	920
㸌	900
佸	900
𬴃	900
级	5992940
集	5158520
几	2761567
及	1840725
机	1673000
记	1095700
季	1029450
击	1011528
急	1010807
鸡	1005149
挤	1004400
系	943145
即	901001
既	854156
极	833454
计	748331
激	536071
继	504202
基	500124
寄	488156
忌	462252
己	457825
际	352908
纪	336752
技	327379
济	255944
迹	234961
吉	211757
积	189712
寂	145516
疾	121021
姬	102829
绩	99908
祭	90001
肌	85983
辑	71950
籍	67510
圾	46832
妓	46062
嫉	39100
饥	37290
剂	32271
奇	30900
给	30293
脊	28941
稽	26100
叽	25078
唧	22952
讥	22292
藉	21681
冀	19888
戟	19532
棘	19052
缉	18753
悸	17572
羁	12296
玑	11423
伎	11169
霁	9742
矶	8801
髻	8207
稷	7857
岌	6918
汲	6749
畸	6445
笈	6328
觊	5887
骥	5527
嵇	5433
蓟	4956
箕	4266
佶	4170
瘠	4056
畿	3956
犄	3449
亟	3341
跻	3141
殛	2826
暨	2616
鲫	2504
偈	2313
齑	2282
蒺	2158
芨	2064
屐	1902
荠	1831
楫	1740
赍	1690
乩	1572
麂	1530
笄	1406
芰	1289
墼	1189
鹡	1166
剞	1110
戢	1104
虮	1047
伋	1037
垍	1028
掎	998
洎	993
跽	990
嵴	958
鲚	949
蕺	946
罽	938
蹐	927
姞	926
漈	926
穄	908
耤	904
觭	903
惎	902
期	901
鱾	901
㴔	900
堲	900
徛	900
枅	900
瀱	900
𪟝	900
𫌀	900
𫓯	900
𫓹	900
𬯀	900
𬶨	900
𬶭	900
家	4547665
加	1330622
价	385763
假	378194
架	305518
甲	254480
佳	180412
夹	131343
贾	118213
嘉	113533
嫁	112112
驾	108083
颊	52950
迦	31282
伽	19195
茄	17273
稼	11634
枷	9777
珈	4977
袈	4731
戛	4708
葭	4336
浃	3783
胛	3153
痂	2305
笳	2283
岬	2110
槚	2076
钾	2059
荚	1823
郏	1355
铗	1275
跏	1118
蛱	1003
恝	939
斝	929
镓	928
瘕	920
泇	901
𬂩	900
见	3461898
间	3068839
剑	1152604
件	936135
建	599516
键	511833
渐	504023
简	502869
坚	386050
肩	293527
箭	255220
舰	236554
尖	233629
监	185201
健	169808
检	141253
减	132192
奸	98455
艰	83106
兼	69224
鉴	58939
贱	52419
捡	51051
剪	45150
溅	44942
践	43998
荐	35860
歼	28494
拣	25089
煎	23080
俭	12771
涧	11031
茧	10761
谏	10625
柬	9138
笺	7562
缄	6913
戬	6752
锏	5091
碱	4421
睑	4338
翦	4095
饯	3560
蹇	2685
僭	2372
菅	2122
毽	1677
腱	1671
謇	1514
蒹	1504
戋	1328
槛	1200
鞯	1154
笕	1143
鹣	1081
搛	1078
缣	1067
鞬	1063
湔	1012
裥	1008
枧	964
鲣	961
趼	958
谫	933
踺	932
楗	924
暕	917
牮	911
篯	904
犍	901
鳒	900
𬣡	900
将	2630119
江	706153
讲	511742
降	237621
蒋	140309
奖	125166
僵	95855
姜	80491
疆	52800
匠	42538
浆	29179
酱	19963
缰	13018
绛	9478
桨	7508
犟	4656
糨	2024
豇	1023
茳	954
礓	944
洚	925
耩	925
膙	911
鳉	905
弶	902
强	901
虹	901
叫	1781063
教	1072485
交	899318
脚	736070
角	558534
较	412272
娇	200360
焦	138178
骄	61497
轿	47764
搅	43762
狡	42277
郊	37362
胶	28963
觉	28900
嚼	28776
绞	25454
剿	24791
浇	22600
缴	21727
蛟	21389
椒	18441
侥	18162
矫	15700
饺	12690
蕉	10123
校	10000
礁	9982
皎	9769
窖	9731
跤	9446
佼	8360
姣	5485
酵	4190
鲛	3054
艽	2068
湫	1843
醮	1786
铰	1617
峤	1408
茭	1251
徼	1219
鹪	1096
敫	1003
噍	987
僬	975
峧	966
滘	944
燋	928
藠	916
皦	913
斠	908
璬	907
皭	903
恔	901
䴔	900
漖	900
接	1672242
解	1312968
姐	1159824
结	1133676
界	914295
节	512150
杰	325590
街	314385
借	290649
介	262649
阶	195258
洁	174203
戒	151805
皆	127984
劫	121869
截	106011
捷	72279
揭	58048
竭	49455
届	38951
藉	21681
婕	20506
睫	19642
诫	15792
桀	11602
芥	8368
桔	8028
诘	4633
价	4400
颉	4259
嗟	4120
孑	3390
羯	2949
拮	2854
秸	2650
玠	2031
碣	1858
讦	1619
疥	1507
喈	1412
蚧	1186
疖	1160
絜	1001
檞	1000
劼	989
骱	970
鲒	935
褯	913
湝	910
岊	901
楷	901
㛃	900
悈	900
蜐	900
进	2707250
今	1338466
金	1292789
紧	1100417
近	926363
尽	806464
仅	467576
禁	394843
劲	328535
锦	89560
巾	88548
筋	72588
津	70427
晋	68636
斤	65723
谨	63678
浸	53515
襟	26630
矜	19785
瑾	15582
烬	12099
靳	10910
噤	7475
觐	3649
妗	3131
缙	2588
堇	2069
槿	1997
衿	1959
荩	1637
馑	1380
卺	1207
瑨	1070
廑	952
琎	946
赆	941
溍	929
祲	907
浕	903
墐	902
殣	901
珒	900
𬬱	900
经	3924354
惊	1162853
竟	1160970
静	969367
精	933465
睛	725750
警	434297
京	400557
境	394943
景	370688
敬	256746
镜	240636
晶	202235
净	185947
径	107609
竞	101199
井	99146
颈	50565
靖	47259
荆	46103
菁	37820
阱	27788
兢	22543
憬	13993
婧	12870
鲸	11146
劲	10900
茎	9907
丼	9900
旌	7151
痉	6643
泾	3920
迳	3633
璟	3503
胫	2925
儆	2559
靓	1400
粳	1244
獍	1115
刭	981
腈	947
肼	942
倞	933
璥	906
麖	903
鼱	903
猄	901
䴖	900
汫	900
竫	900
囧	67566
炯	22305
窘	20123
迥	6733
炅	2996
颎	1777
扃	1114
冏	1076
坰	978
泂	922
䌹	900
𬳶	900
就	11306579
酒	863153
久	738379
九	506914
究	430744
救	428215
旧	276120
舅	74440
纠	70630
疚	38665
揪	32719
咎	11912
鹫	11370
鸠	5966
啾	4963
臼	4524
灸	4471
赳	4239
厩	3677
柩	3579
玖	3403
韭	3264
阄	1826
僦	1053
鬏	1039
桕	1020
氿	903
㠇	900
巨	754629
举	694403
居	527914
局	461934
具	434876
据	406179
句	255200
聚	223283
剧	221780
距	194145
惧	166481
拒	151099
俱	93304
车	60900
矩	57620
菊	43931
拘	36675
沮	31995
鞠	23915
狙	18016
橘	15655
驹	11920
飓	10387
锯	9853
咀	9567
桔	8028
踞	7512
炬	7348
掬	7229
遽	4122
倨	3528
雎	2914
钜	2396
踽	2279
裾	2269
琚	1945
疽	1892
莒	1717
車	1551
龃	1524
苣	1520
榉	1481
讵	1347
苴	1245
鞫	1201
焗	1163
椐	1134
锔	1118
筥	1094
屦	998
窭	983
醵	951
蒟	939
犋	922
澽	911
娵	909
秬	909
崌	907
岠	906
砠	904
腒	904
弆	902
泃	902
岨	901
枸	901
柜	901
趄	901
䴗	900
𬶋	900
卷	420764
娟	74243
倦	47276
捐	27318
眷	23651
绢	17344
鹃	15036
涓	7231
圈	6900
隽	6009
镌	2964
蠲	1308
狷	1272
鄄	1199
锩	1045
桊	940
焆	902
觉	2373500
绝	944240
决	857367
爵	99914
诀	57432
嚼	28776
掘	26917
角	24900
厥	23982
倔	19884
撅	13067
珏	12422
崛	11726
抉	7991
噘	7233
攫	4628
谲	3925
獗	3917
蹶	3900
傕	3107
蕨	2696
矍	2534
橛	1450
镢	1363
玦	1362
孓	1280
桷	1104
觖	1026
爝	1003
劂	956
玃	909
砄	903
㵐	900
𫔎	900
𫘝	900
均	317406
君	286317
军	258400
俊	245825
郡	58642
峻	35903
钧	33100
骏	23598
菌	16908
竣	5535
浚	4535
珺	1761
麇	1184
皲	1120
焌	1030
葰	941
捃	940
畯	925
莙	915
晙	906
筠	901
隽	901
鲪	901
龟	901
䐃	900
卡	403156
咖	76355
喀	25138
咔	15314
咯	2011
胩	933
开	4347734
凯	176831
慨	70623
铠	26657
楷	10065
恺	8648
揩	6143
锴	4079
忾	2814
闿	1629
剀	1303
垲	945
锎	928
炌	900
蒈	900
看	8031167
堪	119598
砍	106118
刊	45531
侃	37258
坎	35369
勘	11661
槛	9870
阚	6458
瞰	5617
龛	3562
戡	2231
崁	1175
莰	1026
衎	934
磡	929
嵁	911
墈	905
抗	273696
康	218805
扛	26330
亢	21359
炕	18918
慷	17523
糠	4085
伉	2479
钪	1020
闶	1016
𡐓	900
𩾌	900
靠	487394
考	60806
烤	52637
铐	11135
拷	9124
犒	4162
尻	1299
栲	1064
㸆	900
洘	900
可	1070076
刻	978716
克	778826
客	693816
科	383949
课	254231
颗	180713
咳	87370
渴	81929
柯	72873
棵	59680
壳	42777
氪	35900
磕	35554
嗑	32620
珂	17669
苛	13900
轲	8980
瞌	8211
坷	7728
恪	6651
蝌	2449
颏	1982
窠	1920
稞	1828
溘	1313
疴	1303
岢	1284
锞	1204
髁	1132
骒	991
缂	979
牁	914
匼	903
炣	900
剋	1092
肯	523735
恳	37139
啃	20467
垦	6258
裉	1102
坑	57779
吭	30275
铿	7249
硁	925
空	1496962
恐	490478
控	272643
孔	219277
崆	11015
箜	1640
倥	1445
硿	914
埪	900
口	2375924
扣	97055
寇	45904
叩	21525
抠	9275
蔻	4825
芤	968
筘	947
眍	936
𫸩	900
苦	811072
哭	448653
酷	204479
库	117318
裤	117268
枯	61944
骷	40596
窟	25823
绔	3887
喾	1135
刳	1024
矻	949
圐	900
夸	102941
跨	68867
垮	24278
胯	10297
挎	9529
侉	1701
姱	911
快	1840901
块	473378
筷	32837
会	7724
蒯	3727
哙	3026
侩	2275
脍	2196
狯	1490
郐	1008
鲙	916
浍	901
㧟	900
宽	175976
款	137399
髋	1323
况	656709
狂	455786
矿	76141
旷	37933
眶	32997
框	27976
匡	19899
筐	13186
哐	7950
邝	2623
诳	2599
诓	2136
圹	1014
纩	999
贶	959
夼	950
洭	903
𫛭	900
亏	126954
愧	102818
溃	56902
盔	45174
魁	40194
窥	31214
奎	24689
葵	13718
傀	12408
睽	11348
馈	8739
逵	6173
馗	5034
匮	5029
喟	4019
夔	3615
篑	3358
岿	2290
揆	2277
聩	2184
跬	1189
愦	1125
悝	1109
蝰	1078
暌	1072
蒉	1059
櫆	941
骙	929
喹	909
煃	904
戣	901
𫠆	900
困	226033
昆	67226
坤	50043
捆	27910
鲲	4110
琨	3322
锟	2606
髡	1220
阃	1131
悃	1090
堃	1023
焜	1014
壸	974
鹍	937
裈	927
醌	909
婫	900
括	140027
扩	90699
阔	78081
廓	16467
蛞	1018
啦	3656899
拉	110579
辣	83498
垃	47034
腊	37685
喇	32619
蜡	27202
落	10900
剌	10811
邋	5553
旯	3879
瘌	2396
砬	1162
镴	922
蝲	910
鞡	910
𬶟	900
来	14837907
莱	153861
赖	118993
籁	10464
睐	7182
癞	6673
濑	4772
徕	2581
崃	1443
涞	1375
赉	1249
俫	964
铼	915
梾	909
蓝	432755
烂	149372
懒	119674
拦	113570
篮	93337
岚	70363
兰	57430
栏	53441
览	36333
澜	33336
揽	30499
滥	24320
婪	20094
阑	11323
榄	7422
斓	6811
缆	5606
褴	4859
谰	1279
罱	1050
襕	971
镧	946
漤	917
𬒗	900
狼	361298
浪	313711
郎	183357
朗	150404
廊	71508
螂	13402
琅	13183
啷	8503
榔	3254
锒	1773
阆	1720
烺	1680
蒗	1015
莨	998
稂	920
崀	903
㫰	900
㮾	900
埌	900
塱	900
桹	900
筤	900
蓢	900
老	3763861
劳	237225
牢	123771
姥	46843
捞	30477
唠	20657
佬	16414
烙	15508
落	10900
酪	5922
涝	2323
崂	2282
嫪	2209
痨	2171
醪	1398
栳	992
铑	925
耢	917
荖	912
铹	902
络	901
𫭼	900
了	3482143
乐	778160
勒	150622
叻	1425
饹	955
泐	934
鳓	922
仂	915
簕	908
嘞	901
雷	561279
类	543675
泪	440383
累	239791
勒	150622
嘞	129090
蕾	84854
磊	41800
垒	26975
擂	23448
肋	20137
儡	12146
镭	2754
羸	2248
檑	1502
耒	1432
诔	1326
嫘	1317
酹	1076
缧	1039
礌	940
罍	933
藟	917
癗	902
冷	1064126
愣	199576
楞	40900
棱	16562
塄	1376
崚	936
堎	900
里	7330228
力	3299512
理	1904815
李	1463447
立	1294724
离	1223259
利	1092419
梨	768800
丽	654345
历	492945
礼	457445
厉	353188
例	187939
莉	180999
黎	99344
璃	89649
励	77347
哩	59064
狸	52316
粒	51891
隶	44003
吏	30439
栗	29959
漓	23506
雳	19189
厘	18364
俐	12727
笠	10984
沥	10616
篱	9616
戾	9577
鲤	8749
犁	8723
砾	6647
荔	5146
砺	4123
郦	3726
藜	3476
骊	3401
俪	3279
鹂	3219
蠡	3100
栎	2881
唳	2792
喱	2683
罹	2663
痢	2562
莅	2226
俚	2200
逦	2098
呖	1953
蛎	1937
猁	1898
澧	1668
醴	1663
娌	1541
蓠	1411
詈	1353
黧	1328
蜊	1318
鬲	1306
缡	1299
傈	1269
枥	1239
溧	1209
坜	1123
疠	1101
粝	1099
嫠	1095
锂	1093
篥	1048
轹	972
鲡	967
疬	957
苈	956
浬	946
跞	939
浰	937
鳢	926
醨	912
凓	903
朸	901
㰀	900
珕	900
𫵷	900
𬍛	900
俩	900
连	2453948
脸	1846254
联	515808
练	502241
恋	244471
怜	195935
炼	185652
莲	170728
链	67406
帘	61641
廉	49451
敛	32290
涟	18310
镰	13280
琏	8207
濂	3817
潋	3353
殓	2833
奁	1622
裢	1518
楝	1481
裣	1218
鲢	1128
梿	995
蠊	947
蔹	922
瑓	903
浰	901
𬶠	900
两	3303366
量	1143337
亮	694424
良	353024
凉	220465
梁	202587
辆	157025
粮	101918
谅	81896
踉	20903
靓	18379
晾	9912
粱	6573
魉	2559
椋	1444
莨	998
辌	992
墚	965
悢	915
俍	909
俩	901
𫟅	900
𬜯	900
聊	266473
料	264418
疗	95530
辽	48736
廖	31967
撩	21911
寥	21757
僚	20524
缭	17357
燎	10487
撂	9007
獠	8256
潦	6383
镣	4660
嘹	4599
瞭	3490
寮	2598
蓼	2344
尥	1142
鹩	1097
嫽	1023
髎	964
钌	955
蹽	943
漻	911
憭	906
簝	904
橑	901
了	900
𪤗	900
列	245224
裂	175822
猎	108620
咧	59674
烈	53023
劣	50271
冽	12008
趔	5828
洌	1961
鬣	1881
捩	1299
埒	1094
躐	954
峛	901
脟	901
䴕	900
𫚭	900
林	1436196
临	333090
琳	157108
淋	72108
邻	58317
麟	51974
凛	44992
拎	32598
霖	28287
鳞	25764
吝	12318
躏	8066
粼	7949
磷	5958
嶙	5042
蔺	4398
赁	3705
懔	2226
辚	1917
遴	1836
廪	1625
潾	1383
檩	1260
璘	1228
啉	1158
瞵	925
膦	919
翷	901
箖	900
𬭸	900
𬴊	900
令	943691
灵	879714
领	809820
另	609714
凌	336456
玲	161082
零	159940
龄	116380
铃	107114
陵	87508
岭	44976
菱	19746
伶	19446
聆	15108
翎	14667
绫	11325
〇	10900
羚	7586
呤	5408
苓	5255
泠	4133
棂	3299
瓴	2988
酃	2118
囹	1917
鲮	1361
蛉	1341
鸰	1139
柃	971
舲	915
澪	907
昤	903
祾	903
姈	901
棱	901
㥄	900
坽	900
流	1115338
刘	835952
留	779571
六	635984
柳	298797
溜	123562
琉	25875
榴	16626
浏	9134
瘤	7792
硫	6371
遛	5081
陆	4900
绺	4012
鎏	1819
馏	1776
骝	1709
镏	1492
旒	1442
镠	1260
锍	1142
熘	1137
鹨	964
飗	914
瑬	907
珋	906
罶	905
鹠	904
疁	902
碌	901
咯	2011
龙	1510293
隆	140038
笼	93517
拢	49721
胧	41588
珑	35459
咙	32469
聋	20297
垄	12682
窿	9902
陇	7041
泷	2344
茏	1918
眬	1750
栊	1356
砻	1198
哢	1059
昽	1018
癃	918
漋	905
弄	901
𬕂	900
楼	655526
搂	86309
漏	63897
髅	39697
露	37319
陋	33886
喽	29996
娄	11453
篓	7623
镂	4308
偻	4015
蝼	2705
耧	1439
蒌	1069
瘘	1008
嵝	954
溇	903
䁖	900
剅	900
𦝼	900
𪣻	900
路	1339341
露	607879
陆	432272
鲁	233565
录	165297
撸	163384
卢	97070
鹿	57106
炉	52748
碌	49786
芦	34812
禄	34604
虏	31876
璐	29583
噜	25533
戮	23642
颅	22516
庐	17927
漉	16439
掳	9870
辘	7643
赂	7280
麓	7265
卤	6843
鹭	6080
泸	4399
潞	3085
橹	2692
辂	1930
箓	1862
胪	1686
鲈	1627
轳	1383
垆	1285
渌	1267
逯	1260
鸬	1231
甪	1168
蕗	1119
舻	1104
栌	1096
簏	1075
菉	989
氇	987
僇	919
琭	909
镥	909
勠	904
稑	903
绿	901
澛	900
𫘧	900
𬬻	900
乱	693052
卵	19172
鸾	11988
峦	7236
挛	6794
銮	4186
孪	4136
栾	3968
滦	3048
脔	1535
娈	1426
论	745048
伦	200523
轮	198202
仑	41740
沦	26013
抡	13247
纶	6961
囵	2693
𫭢	900
𬬭	900
落	1055211
罗	784124
洛	248788
络	112435
裸	67435
逻	42847
骆	40788
萝	34184
螺	19977
锣	13895
啰	12075
珞	8679
骡	8409
摞	7150
雒	5653
荦	5536
箩	4438
椤	2197
咯	2011
烙	1600
猡	1593
蠃	1575
脶	1542
漯	1316
倮	1175
捋	1000
瘰	977
泺	958
蓏	910
绿	246385
律	224533
率	218461
旅	180163
吕	125180
缕	44522
侣	34833
驴	31358
屡	30925
履	29590
捋	10468
滤	6389
虑	6274
褛	4942
铝	4834
闾	4105
榈	2668
氯	1987
膂	1465
稆	972
葎	931
垏	902
偻	901
梠	901
𦝼	900
略	302616
掠	82861
锊	958
䂮	900
圙	900
吗	9029387
马	1730343
妈	957393
麻	375319
嘛	335331
骂	303319
码	161736
玛	132721
抹	114149
蚂	27597
蟆	10105
犸	2533
杩	970
祃	904
摩	901
买	478439
卖	304780
埋	140524
脉	135201
麦	122653
迈	84698
霾	6126
劢	1142
唛	981
荬	934
鿏	900
满	1238921
慢	821895
漫	214026
曼	149187
蛮	106767
瞒	70985
蔓	34754
馒	15718
幔	5676
谩	3431
鳗	3405
缦	2017
嫚	1276
墁	1094
颟	1092
螨	1085
鞔	1010
镘	971
鬘	930
埋	901
𬜬	900
忙	899924
芒	190789
茫	127770
氓	43009
莽	34138
盲	30795
蟒	16565
邙	2936
漭	1109
牤	1018
硭	1000
尨	997
牻	953
厖	920
杧	900
毛	470462
冒	259386
貌	165802
猫	138036
矛	96625
帽	67171
贸	49154
茂	39826
茅	38467
冇	18700
髦	10431
卯	6487
锚	4800
袤	3994
瑁	3702
懋	2770
牦	2644
铆	1851
昴	1626
耄	1613
蟊	1567
峁	1294
旄	1289
楙	1066
泖	1054
瞀	1012
茆	1000
蝥	972
芼	935
眊	934
鄚	915
么	10627
没	7561291
美	1693164
每	1015925
妹	543324
眉	363907
梅	334531
媚	111063
魅	80300
玫	80267
枚	68098
媒	66652
霉	56370
昧	42476
煤	35103
寐	11114
嵋	8161
莓	7223
湄	6674
袂	5593
楣	5089
酶	2516
镁	2309
郿	1397
浼	1054
鹛	941
镅	919
渼	915
糜	901
媄	900
瑂	900
们	1075087
门	224246
闷	204401
懑	3597
扪	3244
焖	2322
钔	933
呇	902
𫞩	900
梦	651809
猛	404083
蒙	291889
孟	163375
盟	159536
朦	43583
萌	35308
懵	15902
檬	9718
蜢	2088
勐	1860
虻	1768
艨	1480
锰	1463
幪	1222
艋	1101
蠓	1095
瞢	1040
甍	1030
獴	973
礞	912
㠓	900
鹲	900
𫑡	900
密	507010
米	504864
迷	425754
秘	381804
弥	98635
蜜	77459
眯	74187
咪	33118
谜	27847
觅	22236
靡	17831
泌	9595
糜	9323
谧	8681
宓	5373
祢	4751
芈	2623
麋	2608
弭	2569
汨	2354
猕	1970
幂	1571
縻	1488
蘼	1237
醚	1188
祕	1090
敉	1014
嘧	973
蓂	972
脒	910
洣	902
醾	900
面	4533862
免	289984
勉	96818
绵	87258
眠	75542
棉	45197
缅	14381
冕	11894
腼	8296
娩	3252
湎	2355
沔	1523
渑	1400
眄	1078
丏	1031
勔	958
愐	905
偭	901
𩾃	900
妙	281321
秒	91480
描	88336
苗	71333
庙	64393
渺	45589
瞄	41647
淼	9493
喵	9310
缈	9175
藐	6208
邈	3309
眇	1379
杪	1040
鹋	941
缪	901
灭	281737
蔑	30147
乜	2836
咩	2218
篾	1974
民	903597
敏	197515
抿	22229
悯	20671
闵	18014
珉	9979
泯	9335
闽	8069
皿	4562
岷	3114
旻	2074
缗	1403
愍	1312
湣	1182
黾	1030
忞	992
鳘	913
苠	905
明	2865392
名	1805459
命	1368962
鸣	143106
冥	117878
铭	69050
茗	23689
瞑	7305
溟	5920
酩	3257
暝	2036
螟	1710
洺	1305
谬	16576
缪	2390
魔	1161230
莫	486168
默	455358
模	379885
摸	343254
摩	169089
磨	168270
末	138758
漠	120053
抹	114149
墨	108569
没	99919
麽	99250
陌	98094
寞	68595
蓦	37865
沫	37829
膜	27733
茉	17099
嬷	10657
蘑	8844
摹	5577
馍	5117
谟	4101
嫫	2989
秣	2768
殁	2435
貊	1890
靺	1466
貘	1408
镆	1017
瘼	964
耱	908
万	901
无	901
脉	901
藦	901
𬙊	900
某	343878
谋	205588
眸	60861
缪	15801
牟	14862
哞	2483
鍪	1205
侔	1043
蛑	961
目	1366210
母	702421
木	548109
模	379885
慕	187350
幕	187069
姆	141094
穆	75472
牧	73523
墓	72894
沐	43938
暮	33519
拇	20555
牡	15932
亩	14886
募	13995
睦	9312
苜	1922
呒	1080
钼	1080
毪	994
仫	927
牟	901
𧿹	900
𬭁	900
那	9930603
哪	999444
拿	959808
娜	287364
纳	243516
呐	48965
捺	10781
衲	8678
钠	2978
肭	957
镎	924
乸	901
南	901
𦰡	900
奶	266259
奈	236158
耐	166528
乃	156697
鼐	1881
氖	1617
萘	1285
艿	1230
柰	1184
佴	1040
迺	952
耏	903
难	1728340
男	1355224
南	857421
喃	132968
楠	67693
囡	4554
赧	3734
腩	1759
蝻	934
萳	923
婻	901
囊	52969
囔	19678
馕	1585
攮	1230
曩	1133
齉	945
脑	729459
闹	292021
恼	129807
挠	41473
瑙	5324
孬	4669
呶	3237
淖	2192
猱	1528
铙	1318
垴	1048
蛲	974
硇	951
臑	910
峱	901
呢	180249
讷	11224
哪	901
内	1510430
馁	6600
嫩	59494
恁	4856
能	60236
你	1423092
尼	273144
妮	156275
泥	121557
逆	74690
拟	51604
腻	43194
倪	33298
霓	26132
匿	18142
溺	15395
昵	12108
睨	8031
旎	4405
怩	3272
猊	3154
鲵	1382
伲	1111
坭	955
铌	917
麑	916
薿	911
呢	901
𨺙	900
𫐐	900
𫠜	900
年	3466346
念	560520
黏	11365
拈	10006
捻	9052
碾	7958
撵	7757
蔫	6124
廿	4023
辇	3447
鲇	1581
鲶	1580
埝	1001
粘	901
娘	604756
酿	23324
鸟	179742
尿	43761
袅	17281
茑	1295
脲	914
捏	82403
聂	36976
孽	26819
涅	17539
蹑	13842
嗫	6949
啮	2710
臬	2110
镊	1736
镍	1385
蘖	1135
颞	1067
糵	992
陧	954
乜	901
嵲	901
菍	901
𫔶	900
您	524441
宁	317487
凝	209826
狞	30626
拧	28404
柠	9026
咛	6721
泞	6214
佞	3229
甯	1006
苧	933
聍	930
牛	314293
扭	174701
纽	43499
妞	40526
钮	12456
拗	10493
忸	3251
狃	1037
杻	901
弄	392379
农	209556
浓	151379
哝	10944
侬	5615
脓	5372
秾	1110
𬪩	900
耨	1128
怒	466919
努	205760
奴	143109
弩	34128
驽	2594
孥	1210
傉	995
胬	942
砮	940
笯	904
暖	156307
诺	204049
挪	47063
懦	19364
喏	9220
糯	5452
娜	1900
傩	1894
搦	1595
锘	1009
𦰡	900
女	3363546
钕	980
恧	970
衄	942
虐	31641
疟	1912
哦	3564230
噢	496980
喔	901
欧	254443
偶	151891
呕	28779
殴	13775
鸥	10176
藕	6684
区	3325
怄	2473
瓯	2314
讴	1653
沤	1428
耦	1343
𠙶	900
𬉼	900
怕	1115720
爬	184166
帕	76668
啪	76151
趴	66782
扒	26234
琶	9208
耙	4877
葩	3109
杷	1659
筢	1468
舥	901
潖	900
派	537990
排	450484
拍	450381
牌	238060
徘	18022
湃	13121
俳	1415
哌	977
簰	910
蒎	905
迫	901
盘	280446
判	205650
叛	98092
盼	71227
潘	64392
攀	46299
畔	24733
蹒	7205
磐	6816
蟠	6364
槃	2240
爿	1935
泮	1201
袢	1108
磻	1060
襻	1029
番	901
胖	901
旁	611325
胖	179005
庞	123415
彷	22260
乓	8998
螃	7723
滂	3219
逄	1429
雱	1386
磅	1100
耪	1039
鳑	904
膀	901
跑	768197
炮	177332
泡	115083
抛	112266
袍	90309
咆	24394
刨	9591
庖	2510
狍	2053
疱	1949
匏	1129
脬	1035
陪	270026
配	262963
佩	154398
培	99314
赔	62280
裴	30495
沛	25658
呸	21347
胚	5001
帔	3672
辔	2409
霈	1278
旆	1069
醅	996
锫	942
衃	900
喷	113611
盆	64986
湓	993
碰	241338
朋	89616
鹏	80502
捧	69102
砰	55653
蓬	47060
篷	42374
彭	36969
棚	29467
膨	18794
澎	17876
怦	14912
嘭	12227
烹	10267
抨	4271
芃	2130
硼	1115
蟛	973
堋	972
椪	908
弸	903
淜	902
搒	901
皮	488644
批	219130
屁	160768
疲	107523
匹	98544
劈	89594
披	86397
脾	75135
啤	42586
辟	30151
僻	29310
霹	20513
痞	15666
譬	12707
噼	11914
琵	9100
癖	8698
媲	6674
丕	5920
毗	4884
坯	4715
纰	3498
裨	3221
睥	3053
邳	2307
砒	1966
陂	1847
貔	1664
枇	1574
罴	1431
圮	1223
鼙	1146
蚍	1132
铍	1119
郫	1087
仳	1010
伾	1007
蜱	1004
埤	997
嚭	984
陴	973
淠	949
甓	935
狉	908
澼	906
椑	902
否	901
鲏	901
䴙	900
苉	900
𬳵	900
片	859901
偏	237093
骗	179500
篇	141090
翩	36755
便	3576
骈	2256
蹁	1403
谝	1308
胼	1075
犏	946
楩	913
扁	901
㛹	900
𡎚	900
飘	320889
漂	246866
票	165503
瞟	25958
嫖	13942
瓢	9867
缥	9310
剽	4678
骠	4068
朴	1900
殍	1288
嘌	1036
螵	925
蔈	900
薸	900
撇	47904
瞥	39810
苤	981
氕	905
𬭯	900
品	567700
拼	182190
贫	81308
频	71597
聘	43442
嫔	9367
颦	5197
姘	2191
牝	1764
玭	1180
𬞟	900
平	1440857
凭	222318
